Date,Open,High,Low,Close,Volume
2011-07-04,2054.9535726918994,2070.5436080650866,1960.535447470817,1987.0993951185,8274808000
2011-07-05,1985.4996462681286,1995.940696851786,1952.3914573753095,1958.0299080297132,8959459000
2011-07-06,1981.7428546162012,1986.8880297134772,1940.893282631765,1947.1298585072516,6269771000
2011-07-07,1949.7183692960734,2036.733664662186,1942.1598372833391,2028.3668093385213,10974215000
2011-07-08,2008.848411743898,2065.416706756279,1998.8031765122037,2056.8612309869122,10122655000
2011-07-11,2071.2587760877254,2081.167067562787,1993.383579766537,2003.8170958613368,13649718000
2011-07-12,2003.1398832684827,2047.2523346303503,1976.0418287937744,2029.8686770428017,3834716000
2011-07-13,2029.672019808985,2039.6754439334984,1955.2005058365758,1967.3353413512557,23521159000
2011-07-14,1974.9539441103645,2039.6105129112134,1962.9125822426602,2019.4657552175452,8768351000
2011-07-15,2021.3241280509371,2042.0905235231694,1977.8142624690483,2003.8149274849663,7260237000
2011-07-18,2011.61384506544,2033.941708524938,1992.075185709232,2005.1246763353377,4089962000
2011-07-19,2021.868411743898,2088.4866466218605,2002.0922355854264,2070.5044216483907,6691860000
2011-07-20,2074.026080650867,2089.3677113547933,2006.4773222497347,2014.8532543332155,4796107000
2011-07-21,2003.0415068977716,2028.0250123806154,1934.2050371418466,1955.6683339228864,5488966000
2011-07-22,1958.0507640608419,1981.7205907322248,1924.7704174036078,1935.279250088433,10437288000
2011-07-25,1955.5413547930668,2005.1442589317296,1933.6715670321896,1988.7526176158472,8371514000
2011-07-26,1975.4657764414571,1984.0010788822071,1915.3475592500884,1923.0835691545806,4427860000
2011-07-27,1926.021712062257,1933.2331906614786,1792.7164591439691,1799.3710116731518,6223851000
2011-07-28,1817.5357127697207,1833.6659957552176,1774.4740007074636,1787.4753802617613,4747418000
2011-07-29,1775.8100884329679,1847.6389706402547,1746.6354120976303,1819.36483551468,18837570000
2011-08-01,1841.9890838344534,1903.8854545454544,1824.0408524938098,1880.6600141492747,5645860000
2011-08-02,1889.445684471171,1913.1834099752386,1854.0751857092325,1866.1658295012382,9310772000
2011-08-03,1852.8732118853907,1859.3295153873362,1838.5004209409267,1854.2331871241597,4883538000
2011-08-04,1845.9114573753095,1923.8837106473295,1829.2113017332863,1915.6338910505838,9805224000
2011-08-05,1936.7133144676334,1967.4791333569153,1819.6541740360806,1831.4904881499822,9244961000
2011-08-08,1819.4629536611246,1828.337403608065,1810.8035550053057,1820.9826494517156,23781759000
2011-08-09,1827.374920410329,1854.7429430491686,1811.553678811461,1837.8172267421294,3668594000
2011-08-10,1843.6890838344536,1883.1397134771844,1821.9761690838345,1867.0667032189601,17882127000
2011-08-11,1879.4017120622568,1888.4328793774318,1839.6731906614787,1849.6519844357977,29398427000
2011-08-12,1848.1356738592144,1866.408019101521,1838.0083126989741,1859.0962079943401,6611068000
2011-08-15,1846.7750654403962,1858.6751857092324,1721.8094304916874,1743.798783162363,30034759000
2011-08-16,1741.7094269543684,1748.9421648390519,1717.7824372125929,1721.8661301733287,10809579000
2011-08-17,1750.119151043509,1757.1396533427665,1742.7533781393706,1751.9462079943403,7047532000
2011-08-18,1766.7836929607356,1781.364156349487,1703.6976406084189,1714.104032543332,7966221000
2011-08-19,1724.6668376370712,1734.3151220374955,1710.0216059426955,1726.0636788114607,6760591000
2011-08-22,1749.2288751326491,1774.3555535903783,1731.1186487442517,1756.3605871949062,4421788000
2011-08-23,1764.041121330032,1786.8738061549348,1724.055093738946,1748.6751857092327,19369352000
2011-08-24,1761.7629890343119,1781.0303112840468,1741.7745843650512,1765.9741103643437,27301418000
2011-08-25,1763.0312380615496,1771.1546091262824,1715.878171206226,1727.4644357976654,4333136000
2011-08-26,1745.966420233463,1759.4494552529181,1696.956887159533,1726.7668093385214,10519980000
2011-08-29,1729.1584435797663,1789.7318500176866,1720.5360488149981,1765.8144534842586,7592237000
2011-08-30,1759.0209409267775,1795.9983551467988,1741.1608065086664,1782.704403961797,27487183000
2011-08-31,1784.3000601344183,1790.1262398302088,1756.67269189954,1761.9350477538028,3351171000
2011-09-01,1780.8050619030776,1811.787155995755,1762.5658365758754,1782.396112486735,9155151000
2011-09-02,1782.39964273081,1844.2204846126635,1770.9818889281923,1827.940417403608,5577774000
2011-09-05,1840.3297842235584,1855.604333215423,1705.0740148567388,1728.8038592147152,8668858000
2011-09-06,1754.0998408206578,1807.3044216483904,1750.4929961089495,1796.281093031482,20218768000
2011-09-07,1832.780703926424,1845.6064732932439,1774.3038910505836,1787.8252953661126,29389534000
2011-09-08,1791.568938804386,1830.6595083126988,1769.3122532720197,1819.117930668553,10351296000
2011-09-09,1851.484722320481,1908.0312309869119,1840.9239582596392,1891.5372904138665,5884241000
2011-09-12,1902.967626459144,1916.7845914396887,1796.1038521400778,1824.0280544747081,13163495000
2011-09-13,1802.9909267775029,1806.2290413866292,1789.4576406084188,1795.0916696144325,5845187000
2011-09-14,1793.4529536611249,1814.1986062964272,1766.3005553590376,1789.1672621153166,17691677000
2011-09-15,1788.4106367173683,1800.634439334984,1743.2072762645914,1757.2770038910508,18755594000
2011-09-16,1743.3286628935266,1876.5762504421648,1718.5928616908382,1856.9010364343828,17314670000
2011-09-19,1845.4959709939865,1873.5464273081002,1797.6879837283336,1818.7840219313757,6620275000
2011-09-20,1839.6684648036787,1848.1255394411037,1791.910010611956,1798.1400070746374,6753872000
2011-09-21,1773.6012698974178,1833.208206579413,1767.0041669614432,1818.5139971701453,10855181000
2011-09-22,1842.1560912628227,1858.8535585426246,1750.9174000707465,1763.0398195967457,4943317000
2011-09-23,1776.5781146091263,1779.7559639193491,1748.8812628227802,1752.2340396179695,4557420000
2011-09-26,1739.3022072868764,1795.5978563848605,1714.6983834453486,1778.7820834807217,15610508000
2011-09-27,1796.6293774319065,1821.2889105058366,1737.6507782101164,1771.0359922178986,6608827000
2011-09-28,1784.6245808277326,1798.6975486381323,1757.5735337813937,1776.0844499469401,12837582000
2011-09-29,1773.4106119561372,1788.6004244782453,1747.9092536257517,1758.1039547223204,5382852000
2011-09-30,1742.1509798372836,1756.661354793067,1669.6575557127696,1689.1654616200922,10442043000
2011-10-03,1684.6031977361158,1728.4477927131234,1669.1062752033959,1716.1233533781392,4922044000
2011-10-04,1690.4938981252212,1825.0166961443226,1675.296639547223,1816.123593915812,9981204000
2011-10-05,1838.5723593915814,1855.7525433321541,1793.1634064379198,1826.8945171559958,5091473000
2011-10-06,1840.2078917580477,1862.9013830916167,1826.7674885037143,1848.8021365405025,29885426000
2011-10-07,1826.8738521400778,1906.6031163777855,1808.4466218606294,1896.2469543685886,10081019000
2011-10-10,1859.030194552529,1872.5715175097275,1823.1837920056594,1834.3363318004951,5812197000
2011-10-11,1858.8866112486735,1954.2934559603823,1835.1631941987976,1936.214980544747,5979652000
2011-10-12,1930.650739299611,1969.5389494163428,1922.846692607004,1956.6593385214007,3217548000
2011-10-13,1977.401365405023,2067.6167987265653,1967.861747435444,2059.207258577998,12907801000
2011-10-14,2075.646834099752,2084.001694375663,2017.8676158471876,2022.859975238769,6242979000
2011-10-17,2013.2133922886453,2148.733112840467,1999.565932083481,2138.6260594269543,11825920000
2011-10-18,2159.585868411744,2207.5587018040324,2135.849310222851,2194.198620445702,8490059000
2011-10-19,2216.326533427662,2246.5151467987266,2203.121772196675,2236.2660169791297,10323135000
2011-10-20,2246.6544322603463,2294.776430845419,2219.305366112487,2257.8941775733992,6149853000
2011-10-21,2250.5313830916166,2257.066522815706,2236.4602263883976,2248.0144711708526,6645905000
2011-10-24,2241.8793172974883,2341.0137920056595,2232.4547683056244,2332.104648036788,4251902000
2011-10-25,2330.4994517155997,2359.2581358330385,2300.63579766537,2347.2213300318363,6365404000
2011-10-26,2347.8178068623984,2359.8161726211533,2205.3556384860276,2221.039006013442,12726495000
2011-10-27,2236.3801945525292,2257.2915564202335,2127.9891439688718,2157.3210894941635,9618472000
2011-10-28,2147.570735762292,2164.9953944110366,2129.7624690484613,2153.413381676689,12629320000
2011-10-31,2138.444771842943,2193.577969579059,2122.2812239122745,2179.731934913336,5301421000
2011-11-01,2184.4686947293953,2195.9732048107535,2171.3692076406082,2183.597364697559,16808016000
2011-11-02,2160.515203395826,2284.081708524938,2138.455560665016,2265.183997170145,6322588000
2011-11-03,2280.5927944817827,2300.608238415281,2126.2639653342767,2149.1767704280155,13269171000
2011-11-04,2170.688829147506,2185.1381995047755,2148.0164803678813,2165.4237566324728,10787662000
2011-11-07,2153.1870428015563,2177.0983551467984,2045.097849310223,2065.0288751326493,9458086000
2011-11-08,2046.667810399717,2128.665387336399,2013.2559073222496,2116.393137601698,11873173000
2011-11-09,2126.4687371772197,2140.301980898479,2101.586671383092,2119.1226034665724,3916085000
2011-11-10,2137.160527060488,2162.7805518217187,2123.261404315529,2151.2522815705693,11117701000
2011-11-11,2149.9370428015563,2164.0058754863817,2090.9784046692607,2109.4354085603113,10718978000
2011-11-14,2157.1479554297844,2197.950725150336,2137.985040679165,2189.540993986558,9845199000
2011-11-15,2163.845401485674,2290.57090555359,2143.634612663601,2257.4353024407496,6540544000
2011-11-16,2256.6409409267776,2328.7485779978774,2237.548822072869,2299.056324725858,7096177000
2011-11-17,2291.121149628582,2328.7146020516448,2268.7076689069686,2298.0724478245493,4490289000
2011-11-18,2327.14892819243,2364.507661832331,2313.4328935267067,2339.3046338875133,4151155000
2011-11-21,2376.9771383091615,2391.2943968871596,2290.7316377785637,2303.398620445702,7451883000
2011-11-22,2323.3257163070393,2373.4971524584366,2312.3186416696144,2360.3481605942693,3957189000
2011-11-23,2368.0335408560313,2477.025645560665,2346.0982101167315,2464.9121047046337,8554917000
2011-11-24,2485.543286169084,2559.5246126636007,2458.8034064379203,2536.3877679518923,15469614000
2011-11-25,2555.1102723735407,2564.658383445348,2482.3003395825963,2495.363823841528,13401149000
2011-11-28,2512.3607782101167,2533.299105058366,2492.5848638132297,2522.807587548638,11340523000
2011-11-29,2511.79409267775,2539.3474000707465,2412.1966395472227,2448.4125397948355,10817995000
2011-11-30,2482.078167668907,2496.8458719490627,2460.195114962858,2488.01508312699,7547535000
2011-12-01,2464.0482242660064,2543.5480933852136,2448.288535550053,2520.2965829501236,12491775000
2011-12-02,2566.747247966042,2585.575267067563,2402.6851750972764,2413.8983728333924,6542304000
2011-12-05,2396.817651220375,2426.0813830916163,2322.0674142200214,2354.333703572692,8340288000
2011-12-06,2369.57189600283,2385.921913689423,2332.9113901662536,2345.6596215068976,15101127000
2011-12-07,2359.8980650866642,2383.5674708171205,2299.0723275557125,2336.348277325787,3941835000
2011-12-08,2292.8151043509024,2302.3292324018394,2268.7904350902018,2279.097407145384,5985403000
2011-12-09,2240.514301379554,2322.590014149275,2228.5262186062964,2306.66576936682,18068363000
2011-12-12,2297.199837283339,2345.084994694022,2290.401881853555,2326.9820693314464,4637486000
2011-12-13,2299.184046692607,2338.193385214008,2288.368093385214,2324.261478599222,11766134000
2011-12-14,2365.8706579412806,2377.8457658295015,2282.1498160594274,2293.3155925008846,13156318000
2011-12-15,2346.069826671383,2375.7893102228513,2323.817700742837,2352.7574602051645,10445421000
2011-12-16,2343.9963494870885,2459.1049204103288,2313.4527484966393,2442.8430031835865,6925061000
2011-12-19,2404.596802263884,2439.342274495932,2367.975224619738,2424.333431199151,10552334000
2011-12-20,2429.710665015918,2457.0846834099752,2376.7795542978424,2400.0392111779274,7927440000
2011-12-21,2432.688210116731,2446.4642943049166,2410.649480014149,2431.0957729041384,11616971000
2011-12-22,2432.977099398656,2444.8508524938097,2405.53219667492,2420.02118146445,3147762000
2011-12-23,2437.0545419172267,2456.467492041033,2408.5892324018396,2419.972348779625,18748651000
2011-12-26,2416.432140077821,2479.7682914750617,2392.587056950831,2462.1966466218605,8433114000
2011-12-27,2461.2924831977357,2473.6194906261053,2365.0545277679516,2376.6741245136186,9206939000
2011-12-28,2369.6898443579767,2460.898365758755,2343.985214007782,2444.424513618677,6224350000
2011-12-29,2463.0337849310226,2493.9932649451716,2412.36870887867,2454.4766147859923,13951531000
2011-12-30,2461.266342412451,2475.5852316943756,2432.4024761230985,2442.079030774673,7888194000
2012-01-02,2480.5020233463033,2488.7354793066856,2431.1766855323663,2444.808634594977,19323197000
2012-01-03,2449.7423770781747,2484.290838344535,2416.099115670322,2449.8932437212593,13041045000
2012-01-04,2445.6234276618325,2452.430703926424,2369.2792960735765,2380.010944464096,3352553000
2012-01-05,2422.1251963211885,2477.107258577998,2402.1015175097277,2450.8922461973825,7748245000
2012-01-06,2422.262826317651,2471.514541917227,2397.168623983021,2459.518878669968,7068274000
2012-01-09,2477.2366077113547,2498.1859462327557,2457.7383056243366,2485.21730810046,14346515000
2012-01-10,2518.45436858861,2561.4311991510435,2492.928369296074,2532.2759108595687,2804298000
2012-01-11,2528.135153873364,2556.7140466926066,2460.175182171913,2494.8813654050227,7390541000
2012-01-12,2501.769494163424,2541.2143968871596,2482.4405836575875,2521.113540856031,7966069000
2012-01-13,2542.4475875486382,2584.9395790590734,2488.4770038910506,2516.4466077113548,10659325000
2012-01-16,2505.1232154227096,2563.4520091970285,2491.1697559250088,2557.361574106827,5558440000
2012-01-17,2556.1154227095863,2571.2728333922887,2461.730226388397,2476.827007428369,4644261000
2012-01-18,2514.3778174743543,2542.9173788468343,2464.9719243013797,2479.8786133710646,8603421000
2012-01-19,2440.26956137248,2469.444471170853,2433.2603006720906,2463.664106827025,7405096000
2012-01-20,2510.4095542978425,2522.6435337813937,2478.7317438981254,2487.004099752388,5648348000
2012-01-23,2488.0417863459497,2537.48645560665,2470.8211920764056,2511.518892819243,15929691000
2012-01-24,2527.91211531659,2543.515104350902,2475.466625397948,2491.920410328971,5512391000
2012-01-25,2496.85035726919,2520.258139370357,2445.64203395826,2472.956179695791,17903999000
2012-01-26,2467.5986275203395,2494.971107180757,2448.513926423771,2476.175337813937,5087721000
2012-01-27,2470.207159533074,2479.046498054475,2437.3753307392994,2451.8438521400776,7690064000
2012-01-30,2410.7911390166255,2505.283618677043,2404.2612946586487,2488.1446798726565,6061422000
2012-01-31,2462.24071453838,2492.301096568801,2454.078422355854,2482.61598868058,9885160000
2012-02-01,2483.266590024761,2495.9118323310927,2383.0035302440747,2391.7485532366463,18276896000
2012-02-02,2372.2668305624334,2411.8511001061192,2359.478535550053,2387.81398302087,5160495000
2012-02-03,2416.8896391934913,2440.7091722674213,2350.814071453838,2363.196568800849,3992624000
2012-02-06,2367.4967810399717,2405.8972798019104,2304.701209763,2321.3917721966745,14213198000
2012-02-07,2297.1155111425537,2313.9206579412803,2259.551963211885,2293.299628581535,18481972000
2012-02-08,2275.594998231341,2334.050873717722,2258.4155677396534,2305.5864662186063,3215040000
2012-02-09,2301.7963070392643,2361.058425893173,2295.333848602759,2352.930700389105,13056131000
2012-02-10,2368.021107180757,2410.787849310223,2353.8368553236646,2370.6653696498056,4807254000
2012-02-13,2413.325836575875,2436.905836575875,2329.2819455252916,2361.6853307392994,5412527000
2012-02-14,2353.9657764414574,2401.652458436505,2344.740537672444,2383.2631765122037,5013003000
2012-02-15,2329.631085956845,2411.4262327555716,2307.039462327556,2378.7479695790594,8716968000
2012-02-16,2358.4551255748142,2378.5764768305626,2337.614060841882,2367.9339051998586,15434367000
2012-02-17,2449.7649628581535,2482.7032366466215,2318.655313052706,2344.944651574107,7615225000
2012-02-20,2367.96074283693,2388.7750831269896,2283.048043862752,2306.851188539087,9942371000
2012-02-21,2324.2163070392644,2337.6644676335336,2287.5213830916164,2305.9685178634595,7065804000
2012-02-22,2314.0433993632823,2327.574471170852,2303.258429430491,2319.3975309515386,19640388000
2012-02-23,2285.810371418465,2355.906632472586,2267.7145772904137,2326.1767315175093,9929582000
2012-02-24,2373.8682490272377,2394.5213972408915,2316.315833038557,2324.8074248319776,7544552000
2012-02-27,2367.4803714184645,2381.106975592501,2287.7025185709235,2310.224053767244,7088935000
2012-02-28,2347.8677042801555,2369.892412451362,2325.151361867704,2334.772762645914,9270972000
2012-02-29,2311.6752458436504,2340.660371418465,2280.522002122391,2311.275451008136,5861161000
2012-03-01,2285.4479589671027,2365.7360063671736,2263.7260346657235,2339.7066183233114,3160492000
2012-03-02,2337.288864520693,2350.4172798019104,2283.944096215069,2324.4220940926775,15911645000
2012-03-05,2311.1088645206933,2322.4725504067915,2297.4200884329675,2315.6974531305273,7078337000
2012-03-06,2326.6668376370712,2354.6577644145736,2264.815670321896,2290.2185532366466,8829136000
2012-03-07,2275.6424513618676,2300.3018075698624,2262.696289352671,2288.2649593208353,16235078000
2012-03-08,2309.684071453838,2332.2885779978774,2289.4232790944466,2320.8629713477185,16567727000
2012-03-09,2297.8011814644497,2356.1586735054825,2277.423109303148,2342.5990024761227,5039930000
2012-03-12,2349.877538026176,2413.725189246551,2335.4782490272373,2375.141885390874,3598189000
2012-03-13,2399.3140431552883,2413.843455960382,2378.93272019809,2396.7663777856383,7653451000
2012-03-14,2420.7577042801554,2428.0952529182878,2361.794708171206,2379.327587548638,7187645000
2012-03-15,2392.7963636363634,2403.6299999999997,2373.230909090909,2380.68,12014178000
2012-03-16,2372.910297134772,2398.360123806155,2337.2248779625047,2371.4414432260346,7229595000
2012-03-19,2395.4820657941277,2456.3359108595687,2365.426391934913,2412.079975238769,28614137000
2012-03-20,2409.143968871595,2419.1722674212947,2372.3580650866643,2392.47656526353,10112881000
2012-03-21,2366.3204633887513,2433.5160063671738,2351.1782419526,2422.863809692253,3454371000
2012-03-22,2400.859939865582,2468.039717014503,2384.7039547223208,2453.2468447117085,7564411000
2012-03-23,2470.3602016271666,2527.2186699681642,2457.6681641315886,2506.4526989741776,4481344000
2012-03-26,2515.6900601344178,2540.6361054120975,2481.9377042801552,2504.5271312345244,8695856000
2012-03-27,2516.962079943403,2546.278139370357,2488.390555359038,2530.5808631057657,10135124000
2012-03-28,2500.7451821719137,2618.8853696498054,2479.5628157056954,2596.244290767598,10396584000
2012-03-29,2602.690972762646,2623.541439688716,2568.8303112840467,2587.7556420233464,3048579000
2012-03-30,2583.4985143261406,2608.0551857092323,2540.2874708171207,2555.5402546869473,14364234000
2012-04-02,2558.7399115670323,2586.120406791652,2469.108415281217,2515.0740820657943,8270993000
2012-04-03,2501.589847895295,2556.2203042094093,2481.3327378846834,2541.591032897064,13571869000
2012-04-04,2561.458585072515,2604.946423770781,2458.1982985496993,2501.001779271312,9018698000
2012-04-05,2471.6871524584367,2528.125684471171,2443.9736080650864,2500.007562787407,7101798000
2012-04-06,2475.6130951538735,2560.3950053059784,2461.7111036434385,2519.872178988327,5908886000
2012-04-09,2495.0852493809693,2572.6166749204103,2479.0743402900603,2533.165670321896,3554442000
2012-04-10,2536.5756986204456,2574.595507605235,2514.854545454545,2552.7808631057655,9833057000
2012-04-11,2552.8642624690483,2575.437081712062,2543.9941422002125,2566.972274495932,4318466000
2012-04-12,2597.3953944110367,2627.542536257517,2567.497789175805,2610.0125893172976,7623713000
2012-04-13,2613.068910505837,2650.2667315175095,2565.151750972763,2591.0373151750973,4063688000
2012-04-16,2624.8061938450655,2630.9722178988327,2573.0428121683763,2579.942515033604,21240774000
2012-04-17,2570.5857269189955,2582.2674389812523,2555.5931552882917,2566.166041740361,6526928000
2012-04-18,2591.5462398302093,2629.872737884684,2574.2813477184295,2597.9678422355855,10226941000
2012-04-19,2586.8266395472233,2643.5374000707466,2570.4136575875486,2632.0952069331447,11404366000
2012-04-20,2612.9564379200565,2666.8622992571627,2590.9374495932084,2653.194262469048,7238552000
2012-04-23,2670.337357622922,2716.554343827379,2656.678783162363,2696.6375451008134,26590587000
2012-04-24,2696.369915104351,2720.600194552529,2652.3703572691898,2666.989918641669,7323357000
2012-04-25,2652.9740997523877,2744.818298549699,2635.2786275203393,2726.5434170498756,3093023000
2012-04-26,2737.3946020516446,2834.512999646268,2713.07975238769,2782.7656101874777,11012529000
2012-04-27,2791.7494340290064,2853.2850053059783,2777.0160063671738,2813.8025539441105,13701182000
2012-04-30,2813.363385214008,2908.3428015564205,2802.8885214007782,2881.0422957198443,10025412000
2012-05-01,2877.4631411390164,2891.4411567032184,2813.801202688362,2827.7478422355853,12149519000
2012-05-02,2813.359345596038,2832.8055535903786,2768.706834099752,2815.305535903785,10392677000
2012-05-03,2806.289635656173,2847.0053307393,2763.2971276972057,2795.2981252210825,6269751000
2012-05-04,2853.095079589671,2889.3519879731166,2775.145868411744,2827.661832331093,7975220000
2012-05-07,2808.5983657587544,2836.25906614786,2775.248362221436,2795.160923240184,5074710000
2012-05-08,2765.868623983021,2838.4949239476477,2751.701857092324,2829.626936681995,9491515000
2012-05-09,2854.6845596038206,2926.3682490272377,2831.0416837637076,2887.812900601344,11666182000
2012-05-10,2884.9726989741775,2941.8796108949414,2861.696890696852,2920.8070569508313,5271270000
2012-05-11,2946.0361301733287,2971.5581358330382,2919.5851927838694,2937.66,3238562000
2012-05-14,2975.602656526353,2985.38444994694,2892.2447647683057,2902.3730951538732,11408809000
2012-05-15,2892.2357976653693,2924.683073929961,2835.8667315175094,2873.136186770428,7698013000
2012-05-16,2867.9147470817115,2955.3678033250794,2849.16917580474,2930.773109303148,9385424000
2012-05-17,2920.747523876901,2987.4038167668905,2897.9083586841175,2969.564662186063,12353141000
2012-05-18,2983.4732472585783,3002.693261407853,2961.6495366112485,2972.963781393704,3322511000
2012-05-21,2963.3720091970285,2974.07563141139,2938.9020764060842,2959.37788468341,7370366000
2012-05-22,2960.8778033250796,2972.802370003537,2863.8070923240184,2873.1572161301733,9478165000
2012-05-23,2816.0745419172267,2852.685928546162,2775.086222143615,2831.57552175451,7500387000
2012-05-24,2777.5775592500886,2932.893883975946,2766.401107180757,2923.0295189246553,5870497000
2012-05-25,2900.994195259993,2920.2731093031484,2851.112575168023,2869.0313689423415,20326361000
2012-05-28,2916.452960735762,2933.54118146445,2867.6091298195965,2883.969518924655,10942864000
2012-05-29,2885.290679165193,2960.8607180756985,2852.7768836222144,2937.6546692607003,8877710000
2012-05-30,2936.861322957199,2955.8810505836577,2860.624046692607,2881.908404669261,16543024000
2012-05-31,2863.248677042802,2944.9543827378848,2824.5584824902726,2896.9956526353026,11168982000
2012-06-01,2894.1839051998586,2968.967626459144,2867.2059709939867,2949.45538379908,10007228000
2012-06-04,3012.046349487089,3042.255458082773,2920.6737071100106,2955.6242978422356,5902406000
2012-06-05,2973.521683763707,3156.1105235231694,2941.934718783162,3110.2293066855323,5617496000
2012-06-06,3075.96785638486,3092.188988326848,3002.480732224973,3021.79689423417,4454135000
2012-06-07,3006.867806862398,3121.196777502653,2969.2821577644145,3084.563869826671,17564149000
2012-06-08,3120.7445879023703,3130.81637424832,3053.7846834099755,3079.186554651574,17440904000
2012-06-11,3103.809536611249,3141.5558224266006,3068.637944817828,3127.7764414573753,4183250000
2012-06-12,3168.0289352670675,3184.676494517156,3151.3654757693666,3157.78917580474,7461562000
2012-06-13,3162.391570569508,3196.5604987619386,3091.3017474354438,3117.437477891758,7771210000
2012-06-14,3122.452412451362,3147.374357976654,3104.3418287937748,3135.390817120623,8730259000
2012-06-15,3152.3558330385567,3171.0317191368945,3000.0828793774317,3025.461704987619,10651971000
2012-06-18,2997.593102228511,3094.1360205164483,2981.4256278740713,3066.6592783869824,5560372000
2012-06-19,3043.2573753095153,3123.2541917226745,3012.979695790591,3089.6778386982664,7521590000
2012-06-20,3073.400940926778,3163.764138662894,3049.263700035374,3134.2542094092682,2694033000
2012-06-21,3162.1535656172623,3234.1827272727273,3112.151036434383,3206.5258259639195,3604517000
2012-06-22,3241.1702546869474,3283.8548142907675,3197.241061195614,3234.5162504421646,4970544000
2012-06-25,3210.216469755925,3282.8363388751327,3181.928404669261,3247.8434276618323,9538235000
2012-06-26,3232.209762999646,3244.363689423417,3171.8234347364696,3190.030367881146,7477749000
2012-06-27,3219.4530031835866,3243.8994481782806,3099.7932472585776,3144.755532366466,4798916000
2012-06-28,3170.860972762646,3293.9146055889637,3126.230452776795,3230.165854262469,7026380000
2012-06-29,3260.957159533074,3349.2342023346305,3241.574591439689,3335.7207782101173,11168482000
2012-07-02,3360.95538379908,3380.538517863459,3302.973947647683,3320.445175097276,7176549000
2012-07-03,3298.8802617615847,3357.479571984436,3271.6854439334984,3326.4432260346653,6199129000
2012-07-04,3328.9543509020164,3356.289296073576,3232.96978068624,3260.496887159533,6350641000
2012-07-05,3296.477587548638,3368.297562787407,3269.691284046693,3351.5401025822434,10305968000
2012-07-06,3330.485344888574,3432.5811001061197,3303.478853908737,3405.654747081712,5916314000
2012-07-09,3454.09148213654,3600.6002228510793,3406.3723169437567,3562.5659957552175,24251233000
2012-07-10,3560.7851078882204,3597.4725680933857,3448.5731340643792,3488.9020693314465,7562005000
2012-07-11,3469.882193137602,3493.0245843650514,3420.339501238062,3458.487534488858,17958060000
2012-07-12,3434.146066501591,3533.4196321188533,3412.4706154934556,3479.2310045985137,5183888000
2012-07-13,3434.422391227449,3550.156048814998,3414.1348673505477,3535.2656809338523,7961501000
2012-07-16,3545.75766536965,3576.3871595330743,3491.7944747081715,3517.2815564202333,19759476000
2012-07-17,3474.585779978776,3505.7753802617613,3430.1807923593915,3442.0778563848603,7743301000
2012-07-18,3434.5853767244425,3576.528337460205,3382.247428369296,3519.574227095861,15897871000
2012-07-19,3527.204810753449,3606.470371418465,3507.5412875840116,3584.5218889281923,3079720000
2012-07-20,3582.878181818182,3609.0540785284757,3472.620668553237,3501.372299257163,2035631000
2012-07-23,3551.67821365405,3671.82458790237,3502.862709586134,3624.136462681288,13460568000
2012-07-24,3622.3609303148214,3752.7915104350895,3604.137707817474,3733.7143261407855,7225971000
2012-07-25,3785.5016731517508,3816.902578705341,3715.4621789883267,3745.815313052706,7533844000
2012-07-26,3791.8397983728337,3812.3367527414225,3733.977428369296,3752.5875663247257,11054331000
2012-07-27,3752.8947010965685,3850.1164414573755,3725.757799787761,3806.394085603113,5310612000
2012-07-30,3853.9998655818886,3877.129610894942,3693.4797559250087,3717.610229925716,10924592000
2012-07-31,3764.8089494163423,3821.5040856031133,3662.9159533073935,3719.853307392996,5414782000
2012-08-01,3712.74321542271,3764.7944145737533,3472.5516483905208,3503.3752635302444,8084513000
2012-08-02,3531.932355854262,3598.115783516095,3516.901687301026,3587.8367456667843,18014480000
2012-08-03,3570.343908737177,3578.1859143968873,3410.997587548638,3435.477580474,29889666000
2012-08-06,3408.300413866289,3594.1321223912273,3373.408440042448,3579.0559426954374,6177989000
2012-08-07,3616.418553236647,3641.971878316236,3528.3493986558187,3547.0086664308456,7824778000
2012-08-08,3519.7890944464098,3575.9532720198085,3458.298305624337,3527.042352316943,12892513000
2012-08-09,3506.0044039617974,3526.5588822072864,3435.432408914043,3466.353211885391,10358627000
2012-08-10,3464.2050265298903,3483.8286239830213,3415.121726211532,3439.979363282632,11466790000
2012-08-13,3417.666469755925,3612.3507534488863,3377.7698903431196,3579.3116519278387,8069937000
2012-08-14,3546.9767598160593,3594.237778563848,3279.1102582242656,3327.912044570215,7643254000
2012-08-15,3308.9517898832682,3475.9789494163424,3277.2305836575874,3451.624202334631,19497764000
2012-08-16,3401.9635160948,3498.4510152104704,3385.990484612664,3486.730965688009,9614267000
2012-08-17,3432.791549345596,3447.0501202688365,3360.3294269543685,3367.588631057658,12540273000
2012-08-20,3376.5779872656526,3427.3658118146445,3239.892776795189,3265.9853059780685,9197713000
2012-08-21,3303.263742483198,3433.5068800848953,3296.3558012026883,3427.590431552883,20344500000
2012-08-22,3417.0979129819602,3432.627219667492,3306.8804881499823,3335.7438592147155,5243013000
2012-08-23,3337.0324478245484,3356.9934418111065,3197.01266360099,3226.8321436151396,18589575000
2012-08-24,3204.7340254686947,3389.831913689424,3155.241131941988,3337.7024372125925,5146349000
2012-08-27,3349.6879306685537,3413.1562504421645,3290.273898125221,3373.622879377432,2650136000
